,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
11629,1998,6,4,4,38.0,2345,312.0,115,DL,951,N119DL,274.0,210.0,214.0,117.0,53.0,ATL,SLC,1589.0,10.0,50.0,0,,0,,,,,
11630,1998,7,9,4,1350.0,1344,1631.0,1626,AA,862,N2CSAA,101.0,102.0,80.0,5.0,6.0,ELP,DFW,551.0,9.0,12.0,0,,0,,,,,
11631,1998,3,13,5,1805.0,1745,2023.0,2001,CO,678,N72830,78.0,76.0,55.0,22.0,20.0,ORD,CLE,316.0,7.0,16.0,0,,0,,,,,
11632,1998,10,16,5,2102.0,1910,2332.0,2130,WN,506,N94,90.0,80.0,77.0,122.0,112.0,ELP,AUS,528.0,2.0,11.0,0,,0,,,,,
11633,1998,5,6,3,1943.0,1710,2230.0,2008,DL,683,N407DA,107.0,118.0,87.0,142.0,153.0,ORD,ATL,606.0,5.0,15.0,0,,0,,,,,
11634,1998,2,13,5,1404.0,1355,1950.0,1947,NW,1818,N8878Z,226.0,232.0,202.0,3.0,9.0,PHX,DTW,1671.0,6.0,18.0,0,,0,,,,,
11635,1998,5,20,3,1121.0,1010,1412.0,1320,CO,1477,N17329,171.0,190.0,145.0,52.0,71.0,EWR,RSW,1068.0,5.0,21.0,0,,0,,,,,
11636,1998,4,7,2,1458.0,1455,1741.0,1739,DL,1202,N376DL,103.0,104.0,89.0,2.0,3.0,MSP,CVG,596.0,5.0,9.0,0,,0,,,,,
11637,1998,8,13,4,1415.0,1315,1711.0,1610,WN,431,N671,176.0,175.0,143.0,61.0,60.0,TPA,PVD,1137.0,6.0,27.0,0,,0,,,,,
11638,1998,12,3,4,1601.0,1600,1831.0,1824,US,738,N830US,150.0,144.0,134.0,7.0,1.0,TPA,PHL,920.0,6.0,10.0,0,,0,,,,,
11639,1998,11,24,2,1313.0,1305,1548.0,1550,DL,1108,N171DZ,95.0,105.0,76.0,-2.0,8.0,PDX,SLC,630.0,6.0,13.0,0,,0,,,,,
11640,1998,5,31,7,843.0,1930,1032.0,2145,NW,361,N332NW,169.0,195.0,148.0,767.0,793.0,LGA,MSP,1020.0,8.0,13.0,0,,0,,,,,
11641,1998,3,11,3,1548.0,1530,1732.0,1656,DL,1229,N639DL,164.0,146.0,123.0,36.0,18.0,DFW,PHX,868.0,5.0,36.0,0,,0,,,,,
11642,1998,1,16,5,912.0,910,1012.0,1010,DL,1585,N516DA,180.0,180.0,136.0,2.0,2.0,CVG,DEN,1069.0,5.0,39.0,0,,0,,,,,
11643,1998,1,24,6,1301.0,1250,1422.0,1414,DL,219,N1734D,81.0,84.0,62.0,8.0,11.0,MCO,ATL,403.0,5.0,14.0,0,,0,,,,,
11644,1998,11,3,2,1211.0,1030,1544.0,1355,DL,2511,N305DL,213.0,205.0,182.0,109.0,101.0,BOS,TPA,1185.0,4.0,27.0,0,,0,,,,,
11645,1998,12,15,2,1322.0,0,1436.0,0,AA,1741,N473AA,134.0,153.0,108.0,-18.0,1.0,IND,DFW,762.0,13.0,13.0,0,,0,,,,,
11646,1998,3,9,1,931.0,925,1125.0,1124,DL,217,N762DA,294.0,299.0,270.0,1.0,6.0,ATL,SFO,2139.0,8.0,16.0,0,,0,,,,,
11647,1998,12,14,1,845.0,835,1008.0,958,UA,2302,N390UA,83.0,83.0,66.0,10.0,10.0,SFO,LAS,414.0,4.0,13.0,0,,0,,,,,
11648,1998,10,7,3,1226.0,1205,1404.0,1344,DL,1663,N619DL,98.0,99.0,73.0,20.0,21.0,ATL,PBI,545.0,6.0,19.0,0,,0,,,,,
11649,1998,5,5,2,755.0,750,853.0,845,UA,1615,N995UA,178.0,175.0,157.0,8.0,5.0,DTW,DEN,1123.0,5.0,16.0,0,,0,,,,,
11650,1998,12,19,6,1420.0,1414,1857.0,1905,AA,654,N446AA,217.0,231.0,181.0,-8.0,6.0,DFW,BOS,1562.0,5.0,31.0,0,,0,,,,,
11651,1998,8,9,7,1646.0,1644,1740.0,1739,UA,623,N7278U,54.0,55.0,33.0,1.0,2.0,ORD,IND,177.0,7.0,14.0,0,,0,,,,,
11652,1998,5,13,3,1933.0,1930,2028.0,2025,DL,1728,N917DE,55.0,55.0,33.0,3.0,3.0,ATL,CAE,191.0,7.0,15.0,0,,0,,,,,
11653,1998,1,28,3,803.0,755,1025.0,1021,CO,259,N16808,142.0,146.0,114.0,4.0,8.0,CLE,MCO,895.0,4.0,24.0,0,,0,,,,,
11654,1998,4,2,4,2222.0,2125,2330.0,2225,WN,417,N339,128.0,120.0,117.0,65.0,57.0,PHX,SFO,651.0,4.0,7.0,0,,0,,,,,
11655,1998,6,29,1,1307.0,930,1459.0,1135,NW,1004,N401EA,52.0,65.0,39.0,204.0,217.0,IND,DTW,231.0,4.0,9.0,0,,0,,,,,
11656,1998,4,27,1,934.0,930,1253.0,1256,UA,283,N530UA,139.0,146.0,124.0,-3.0,4.0,ORD,TPA,1012.0,4.0,11.0,0,,0,,,,,
11657,1998,3,28,6,2204.0,2025,2300.0,2146,TW,505,N9404V,56.0,81.0,42.0,74.0,99.0,STL,DSM,260.0,5.0,9.0,0,,0,,,,,
11658,1998,4,30,4,1639.0,1625,1825.0,1830,WN,1012,N301,106.0,125.0,92.0,-5.0,14.0,PHX,SFO,651.0,5.0,9.0,0,,0,,,,,
11659,1998,7,8,3,1355.0,1350,1455.0,1504,DL,1229,N546DA,120.0,134.0,90.0,-9.0,5.0,ATL,DFW,732.0,10.0,20.0,0,,0,,,,,
11660,1998,5,30,6,1707.0,1644,1950.0,1907,AA,1893,N201AA,283.0,263.0,259.0,43.0,23.0,ORD,LAX,1745.0,9.0,15.0,0,,0,,,,,
11661,1998,3,25,3,821.0,820,909.0,913,DL,1149,N938DL,48.0,53.0,29.0,-4.0,1.0,ATL,CAE,191.0,4.0,15.0,0,,0,,,,,
11662,1998,6,12,5,2227.0,2140,2309.0,2227,US,2160,N854US,42.0,47.0,29.0,42.0,47.0,PIT,CRW,164.0,3.0,10.0,0,,0,,,,,
11663,1998,1,31,6,1013.0,1000,1554.0,1552,UA,952,N590UA,221.0,232.0,200.0,2.0,13.0,LAX,ORD,1745.0,5.0,16.0,0,,0,,,,,
11664,1998,12,18,5,1825.0,1750,2240.0,2240,WN,92,N644,135.0,170.0,123.0,0.0,35.0,LAS,HOU,1235.0,5.0,7.0,0,,0,,,,,
11665,1998,5,5,2,1228.0,1135,1342.0,1300,NW,777,N537US,194.0,205.0,181.0,42.0,53.0,MSP,LAS,1300.0,3.0,10.0,0,,0,,,,,
11666,1998,7,12,7,2228.0,2215,49.0,34,UA,491,N359UA,261.0,259.0,233.0,15.0,13.0,ORD,PDX,1739.0,6.0,22.0,0,,0,,,,,
11667,1998,7,27,1,2030.0,1840,2241.0,2049,DL,872,N107DL,131.0,129.0,93.0,112.0,110.0,MIA,ATL,595.0,6.0,32.0,0,,0,,,,,
11668,1998,7,28,2,2302.0,2245,4.0,2355,UA,2077,N390UA,62.0,70.0,48.0,9.0,17.0,SFO,LAX,337.0,3.0,11.0,0,,0,,,,,
11669,1998,2,19,4,1746.0,1730,2104.0,2049,UA,1584,N504UA,138.0,139.0,117.0,15.0,16.0,SFO,DEN,967.0,4.0,17.0,0,,0,,,,,
11670,1998,8,23,7,1313.0,1304,1420.0,1410,HP,2636,N187AW,67.0,66.0,48.0,10.0,9.0,PHX,ONT,325.0,5.0,14.0,0,,0,,,,,
11671,1998,10,15,4,1940.0,1925,2154.0,2123,US,1850,N512AU,134.0,118.0,102.0,31.0,15.0,MIA,CLT,650.0,4.0,28.0,0,,0,,,,,
11672,1998,9,8,2,1235.0,1210,1357.0,1326,CO,1073,N83870,82.0,76.0,54.0,31.0,25.0,EWR,BUF,282.0,6.0,22.0,0,,0,,,,,
11673,1998,3,19,4,1820.0,1809,1944.0,1940,US,300,N812US,84.0,91.0,72.0,4.0,11.0,BDL,PIT,406.0,6.0,6.0,0,,0,,,,,
11674,1998,2,14,6,1726.0,1500,1840.0,1610,WN,1427,N387,74.0,70.0,59.0,150.0,146.0,ABQ,PHX,328.0,5.0,10.0,0,,0,,,,,
11675,1998,12,23,3,1004.0,811,1350.0,1148,AA,1679,N594AA,286.0,277.0,260.0,122.0,113.0,BOS,DFW,1562.0,8.0,18.0,0,,0,,,,,
11676,1998,1,13,2,855.0,0,1126.0,0,AA,2051,N493AA,211.0,219.0,192.0,87.0,95.0,ORF,DFW,1213.0,7.0,12.0,0,,0,,,,,
11677,1998,2,13,5,1031.0,1030,1048.0,1101,UA,2250,N394UA,77.0,91.0,62.0,-13.0,1.0,PHX,LAX,370.0,6.0,9.0,0,,0,,,,,
11678,1998,8,26,3,2015.0,1945,2242.0,2220,WN,1658,N613,87.0,95.0,78.0,22.0,30.0,OAK,SLC,588.0,2.0,7.0,0,,0,,,,,
11679,1998,3,16,1,1530.0,1425,1640.0,1520,WN,476,N668,70.0,55.0,56.0,80.0,65.0,HOU,MSY,303.0,3.0,11.0,0,,0,,,,,
11680,1998,3,8,7,845.0,840,1107.0,1023,AA,275,N713AA,142.0,103.0,118.0,44.0,5.0,ATL,MIA,595.0,8.0,16.0,0,,0,,,,,
11681,1998,11,10,2,1830.0,1820,2208.0,2204,NW,568,N506US,158.0,164.0,128.0,4.0,10.0,MSP,BOS,1124.0,5.0,25.0,0,,0,,,,,
11682,1998,6,28,7,1836.0,1830,1945.0,1945,WN,1476,N697,69.0,75.0,60.0,0.0,6.0,OAK,LAX,337.0,3.0,6.0,0,,0,,,,,
11683,1998,7,15,3,1320.0,1314,1520.0,1507,HP,2807,N907AW,120.0,113.0,100.0,13.0,6.0,PHX,SFO,651.0,5.0,15.0,0,,0,,,,,
11684,1998,1,26,1,815.0,810,949.0,946,TW,591,N922L,94.0,96.0,71.0,3.0,5.0,STL,MSP,449.0,6.0,17.0,0,,0,,,,,
11685,1998,4,7,2,952.0,945,1041.0,1040,UA,881,N542UA,109.0,115.0,91.0,1.0,7.0,IAD,ORD,589.0,7.0,11.0,0,,0,,,,,
11686,1998,5,8,5,1602.0,1540,1730.0,1653,US,108,N602AU,88.0,73.0,67.0,37.0,22.0,PIT,PHL,267.0,5.0,16.0,0,,0,,,,,
11687,1998,5,31,7,2136.0,2120,2236.0,2225,US,1959,N504AU,60.0,65.0,38.0,11.0,16.0,PHL,RIC,198.0,7.0,15.0,0,,0,,,,,
11688,1998,7,12,7,829.0,825,1227.0,1220,CO,1450,N14384,178.0,175.0,152.0,7.0,4.0,SLC,IAH,1195.0,6.0,20.0,0,,0,,,,,
11689,1998,8,18,2,1806.0,1805,1905.0,1908,US,426,N441US,59.0,63.0,43.0,-3.0,1.0,AVP,PIT,243.0,7.0,9.0,0,,0,,,,,
11690,1998,10,17,6,1106.0,1100,1258.0,1255,US,1259,N589US,112.0,115.0,74.0,3.0,6.0,LGA,CLT,544.0,4.0,34.0,0,,0,,,,,
11691,1998,7,26,7,1734.0,1720,1842.0,1832,US,1215,N977VJ,68.0,72.0,52.0,10.0,14.0,IAD,CLT,321.0,4.0,12.0,0,,0,,,,,
11692,1998,7,3,5,1104.0,1100,1717.0,1650,UA,110,N574UA,253.0,230.0,203.0,27.0,4.0,LAX,ORD,1745.0,6.0,44.0,0,,0,,,,,
11693,1998,8,24,1,1835.0,1800,2043.0,1927,AA,349,N405AA,188.0,147.0,112.0,76.0,35.0,LGA,ORD,733.0,17.0,59.0,0,,0,,,,,
11694,1998,7,8,3,1856.0,1855,2133.0,2124,UA,544,N569UA,97.0,89.0,68.0,9.0,1.0,DEN,MCI,533.0,6.0,23.0,0,,0,,,,,
11695,1998,9,18,5,1816.0,1815,2028.0,2027,US,2642,N285AU,132.0,132.0,115.0,1.0,1.0,TPA,BWI,842.0,5.0,12.0,0,,0,,,,,
11696,1998,4,8,3,1749.0,1740,1900.0,1845,WN,622,N643,71.0,65.0,55.0,15.0,9.0,BUR,OAK,325.0,3.0,13.0,0,,0,,,,,
11697,1998,6,19,5,1559.0,1540,1721.0,1722,CO,1239,N16648,82.0,102.0,63.0,-1.0,19.0,EWR,GSO,446.0,4.0,15.0,0,,0,,,,,
11698,1998,4,13,1,1342.0,1320,1448.0,1430,WN,1820,N639,66.0,70.0,53.0,18.0,22.0,PVD,BWI,328.0,3.0,10.0,0,,0,,,,,
11699,1998,9,19,6,1408.0,1350,1610.0,1558,NW,974,N769NC,62.0,68.0,47.0,12.0,18.0,MEM,TYS,342.0,6.0,9.0,0,,0,,,,,
11700,1998,4,9,4,2040.0,1841,2304.0,2110,UA,424,N515UA,84.0,89.0,64.0,114.0,119.0,DEN,MCI,533.0,8.0,12.0,0,,0,,,,,
11701,1998,7,23,4,1246.0,1240,1337.0,1330,WN,789,N327,51.0,50.0,38.0,7.0,6.0,ELP,ABQ,223.0,4.0,9.0,0,,0,,,,,
11702,1998,8,9,7,1445.0,1430,1558.0,1555,WN,1682,N325,73.0,85.0,65.0,3.0,15.0,PDX,SMF,479.0,3.0,5.0,0,,0,,,,,
11703,1998,3,19,4,1935.0,1929,2152.0,2132,AA,705,N2DBAA,137.0,123.0,124.0,20.0,6.0,BNA,DFW,631.0,4.0,9.0,0,,0,,,,,
11704,1998,3,5,4,1902.0,1900,2029.0,2024,AA,934,N622AA,207.0,204.0,178.0,5.0,2.0,DFW,LAX,1235.0,9.0,20.0,0,,0,,,,,
11705,1998,1,24,6,1058.0,0,1227.0,0,AA,546,N2CEAA,89.0,99.0,72.0,5.0,15.0,DFW,MCI,460.0,6.0,11.0,0,,0,,,,,
11706,1998,3,4,3,1041.0,1040,1130.0,1137,UA,417,N9024U,109.0,117.0,94.0,-7.0,1.0,CLT,ORD,599.0,7.0,8.0,0,,0,,,,,
11707,1998,1,23,5,1927.0,1805,2209.0,2042,CO,139,N72821,282.0,277.0,217.0,87.0,82.0,EWR,DEN,1605.0,10.0,55.0,0,,0,,,,,
11708,1998,2,8,7,1206.0,1200,1505.0,1500,DL,2165,N678DL,179.0,180.0,157.0,5.0,6.0,LGA,RSW,1080.0,4.0,18.0,0,,0,,,,,
11709,1998,10,18,7,731.0,730,1008.0,1010,UA,223,N539UA,337.0,340.0,324.0,-2.0,1.0,BWI,SFO,2457.0,4.0,9.0,0,,0,,,,,
11710,1998,1,5,1,1549.0,1525,1659.0,1639,UA,2321,N915UA,70.0,74.0,54.0,20.0,24.0,SFO,ONT,363.0,2.0,14.0,0,,0,,,,,
11711,1998,8,24,1,1325.0,1324,1649.0,1652,CO,1512,N68044,144.0,148.0,108.0,-3.0,1.0,IAH,MCO,853.0,5.0,31.0,0,,0,,,,,
11712,1998,9,15,2,1530.0,1521,1706.0,1651,UA,261,N664UA,156.0,150.0,113.0,15.0,9.0,ORD,DEN,888.0,5.0,38.0,0,,0,,,,,
11713,1998,5,28,4,1233.0,1230,1411.0,1413,DL,219,N756DR,98.0,103.0,74.0,-2.0,3.0,PBI,ATL,545.0,6.0,18.0,0,,0,,,,,
11714,1998,4,16,4,1723.0,1715,1734.0,1730,WN,785,N359,71.0,75.0,61.0,4.0,8.0,SLC,LAS,368.0,3.0,7.0,0,,0,,,,,
11715,1998,11,15,7,1159.0,1135,1314.0,1247,DL,778,N661DN,75.0,72.0,47.0,27.0,24.0,JAX,ATL,270.0,9.0,19.0,0,,0,,,,,
11716,1998,9,24,4,1003.0,925,1159.0,1126,US,1599,N226US,116.0,121.0,80.0,33.0,38.0,LGA,CLT,544.0,5.0,31.0,0,,0,,,,,
11717,1998,12,4,5,1756.0,1748,1948.0,1923,US,990,N971VJ,112.0,95.0,80.0,25.0,8.0,GSO,LGA,461.0,19.0,13.0,0,,0,,,,,
11718,1998,1,2,5,1524.0,1518,1622.0,1615,DL,1057,N909DE,58.0,57.0,40.0,7.0,6.0,ATL,CLT,227.0,5.0,13.0,0,,0,,,,,
11719,1998,10,11,7,711.0,706,1001.0,959,AA,811,N702AA,170.0,173.0,150.0,2.0,5.0,TPA,SJU,1237.0,7.0,13.0,0,,0,,,,,
11720,1998,6,9,2,1616.0,1615,1931.0,1951,CO,454,N58545,135.0,156.0,123.0,-20.0,1.0,DFW,CLE,1021.0,3.0,9.0,0,,0,,,,,
11721,1998,1,19,1,1256.0,1250,1953.0,1950,DL,1994,N802DE,237.0,240.0,210.0,3.0,6.0,LAX,ATL,1946.0,13.0,14.0,0,,0,,,,,
11722,1998,6,22,1,1452.0,1445,1559.0,1605,UA,1650,N7297U,67.0,80.0,51.0,-6.0,7.0,ORD,MSP,334.0,3.0,13.0,0,,0,,,,,
11723,1998,9,11,5,1920.0,1914,2109.0,2101,UA,422,N307UA,49.0,47.0,26.0,8.0,6.0,ORD,GRR,137.0,4.0,19.0,0,,0,,,,,
11724,1998,5,26,2,1059.0,1050,1331.0,1320,TW,780,N9307R,152.0,150.0,127.0,11.0,9.0,MCO,JFK,944.0,12.0,13.0,0,,0,,,,,
11725,1998,3,15,7,2024.0,2010,2151.0,2209,US,615,N584US,267.0,299.0,253.0,-18.0,14.0,CLT,LAS,1916.0,5.0,9.0,0,,0,,,,,
11726,1998,8,26,3,2155.0,2135,11.0,2354,UA,1712,N7277U,76.0,79.0,61.0,17.0,20.0,DEN,OKC,495.0,3.0,12.0,0,,0,,,,,
11727,1998,3,31,2,1256.0,1243,1659.0,1655,AA,2048,N887AA,183.0,192.0,157.0,4.0,13.0,DFW,PHL,1302.0,2.0,24.0,0,,0,,,,,
11728,1998,10,11,7,1451.0,1310,1558.0,1421,NW,1057,N621NW,67.0,71.0,43.0,97.0,101.0,MSP,FAR,223.0,5.0,19.0,0,,0,,,,,
11729,1998,6,9,2,1346.0,1345,1622.0,1630,DL,2495,N309DL,156.0,165.0,142.0,-8.0,1.0,BDL,MCO,1050.0,5.0,9.0,0,,0,,,,,
11730,1998,11,13,5,1926.0,1925,1935.0,1938,UA,441,N980UA,69.0,73.0,47.0,-3.0,1.0,DTW,ORD,235.0,6.0,16.0,0,,0,,,,,
11731,1998,1,11,7,907.0,905,1102.0,1056,NW,1025,N313RC,235.0,231.0,204.0,6.0,2.0,MSP,ONT,1494.0,3.0,28.0,0,,0,,,,,
11732,1998,6,24,3,708.0,700,819.0,815,WN,1149,N628,71.0,75.0,58.0,4.0,8.0,LAX,RNO,390.0,4.0,9.0,0,,0,,,,,
11733,1998,7,24,5,1712.0,1705,1827.0,1822,US,269,N934VJ,75.0,77.0,60.0,5.0,7.0,GSO,PHL,365.0,4.0,11.0,0,,0,,,,,
11734,1998,10,13,2,2048.0,2030,2139.0,2125,WN,1417,N348,51.0,55.0,42.0,14.0,18.0,PDX,GEG,279.0,2.0,7.0,0,,0,,,,,
11735,1998,4,21,2,1039.0,1035,1358.0,1349,UA,240,N1835U,139.0,134.0,112.0,9.0,4.0,DEN,ORD,888.0,12.0,15.0,0,,0,,,,,
11736,1998,7,22,3,945.0,846,1041.0,1000,US,1816,N814US,56.0,74.0,48.0,41.0,59.0,CMH,CLT,346.0,4.0,4.0,0,,0,,,,,
11737,1998,12,28,1,2111.0,2040,2357.0,2325,US,1665,N588US,166.0,165.0,145.0,32.0,31.0,PIT,FLL,994.0,3.0,18.0,0,,0,,,,,
11738,1998,2,23,1,1537.0,1536,1721.0,1704,US,293,N922VJ,104.0,88.0,89.0,17.0,1.0,CMH,LGA,478.0,6.0,9.0,0,,0,,,,,
11739,1998,8,24,1,1231.0,1200,1404.0,1316,CO,591,N16618,153.0,136.0,119.0,48.0,31.0,CLE,MSY,917.0,3.0,31.0,0,,0,,,,,
11740,1998,3,3,2,1526.0,1520,1632.0,1625,DL,1290,N521DA,126.0,125.0,103.0,7.0,6.0,ATL,MCI,692.0,4.0,19.0,0,,0,,,,,
11741,1998,10,26,1,850.0,825,1032.0,1015,NW,388,N763NC,102.0,110.0,84.0,17.0,25.0,DTW,BOS,632.0,7.0,11.0,0,,0,,,,,
11742,1998,6,24,3,931.0,930,1202.0,1150,UA,135,N165UA,271.0,260.0,243.0,12.0,1.0,ORD,SFO,1846.0,7.0,21.0,0,,0,,,,,
11743,1998,9,8,2,650.0,620,1032.0,1017,AA,921,N621AA,162.0,177.0,141.0,15.0,30.0,ORD,MIA,1197.0,4.0,17.0,0,,0,,,,,
11744,1998,2,23,1,2347.0,2345,526.0,536,UA,156,N564UA,219.0,231.0,206.0,-10.0,2.0,SFO,ORD,1846.0,3.0,10.0,0,,0,,,,,
11745,1998,10,9,5,1918.0,1910,2118.0,2128,AA,954,N5EBAA,180.0,198.0,159.0,-10.0,8.0,MIA,DFW,1121.0,8.0,13.0,0,,0,,,,,
11746,1998,8,4,2,722.0,715,1228.0,1222,DL,2098,N913DE,186.0,187.0,154.0,6.0,7.0,ABQ,ATL,1269.0,23.0,9.0,0,,0,,,,,
11747,1998,8,29,6,1522.0,1515,1720.0,1720,UA,1650,N7299U,58.0,65.0,41.0,0.0,7.0,ORD,SDF,286.0,5.0,12.0,0,,0,,,,,
11748,1998,8,15,6,720.0,708,934.0,926,AS,620,N953AS,134.0,138.0,114.0,8.0,12.0,SEA,LAS,866.0,6.0,14.0,0,,0,,,,,
11749,1998,3,12,4,2038.0,2030,2328.0,2329,AA,340,N5DAAA,110.0,119.0,91.0,-1.0,8.0,ORD,LGA,733.0,3.0,16.0,0,,0,,,,,
11750,1998,5,1,5,748.0,744,1104.0,1055,UA,340,N955UA,136.0,131.0,121.0,9.0,4.0,ORD,BOS,867.0,3.0,12.0,0,,0,,,,,
11751,1998,11,17,2,1444.0,1305,1823.0,1701,CO,1550,N33635,159.0,176.0,144.0,82.0,99.0,IAH,ORF,1201.0,4.0,11.0,0,,0,,,,,
11752,1998,6,9,2,1314.0,1305,1511.0,1450,DL,497,N602DL,117.0,105.0,85.0,21.0,9.0,IAD,ATL,533.0,4.0,28.0,0,,0,,,,,
11753,1998,11,6,5,928.0,925,1044.0,1040,US,591,N956VJ,76.0,75.0,55.0,4.0,3.0,PIT,SDF,335.0,8.0,13.0,0,,0,,,,,
11754,1998,3,20,5,2100.0,2037,2216.0,2205,UA,1663,N7288U,136.0,148.0,122.0,11.0,23.0,DEN,SMF,910.0,4.0,10.0,0,,0,,,,,
11755,1998,4,12,7,639.0,630,910.0,938,AA,725,N426AA,211.0,248.0,194.0,-28.0,9.0,LGA,DFW,1389.0,6.0,11.0,0,,0,,,,,
11756,1998,7,16,4,700.0,650,1130.0,1120,WN,1485,N327,150.0,150.0,130.0,10.0,10.0,PHX,OMA,1037.0,3.0,17.0,0,,0,,,,,
11757,1998,8,25,2,1523.0,1520,1709.0,1702,HP,2526,N308AW,106.0,102.0,92.0,7.0,3.0,PHX,RNO,601.0,4.0,10.0,0,,0,,,,,
11758,1998,11,20,5,707.0,705,1258.0,1259,UA,391,N306UA,231.0,234.0,210.0,-1.0,2.0,SEA,ORD,1721.0,3.0,18.0,0,,0,,,,,
11759,1998,7,30,4,1728.0,1720,2052.0,2038,UA,1426,N554UA,144.0,138.0,129.0,14.0,8.0,PDX,DEN,992.0,5.0,10.0,0,,0,,,,,
11760,1998,12,9,3,1131.0,1127,1259.0,1303,UA,2309,N384UA,88.0,96.0,70.0,-4.0,4.0,LAS,SFO,414.0,4.0,14.0,0,,0,,,,,
11761,1998,10,8,4,1850.0,1840,1950.0,1937,NW,847,N517US,120.0,117.0,88.0,13.0,10.0,DTW,MSP,528.0,12.0,20.0,0,,0,,,,,
11762,1998,12,14,1,1230.0,1221,1420.0,1408,US,596,N375US,110.0,107.0,74.0,12.0,9.0,CLT,EWR,529.0,7.0,29.0,0,,0,,,,,
11763,1998,5,26,2,1541.0,1520,1647.0,1632,UA,2404,N397UA,66.0,72.0,57.0,15.0,21.0,ONT,SFO,363.0,2.0,7.0,0,,0,,,,,
11764,1998,2,11,3,2020.0,1933,2151.0,2100,TW,56,N54340,91.0,87.0,70.0,51.0,47.0,OKC,STL,462.0,4.0,17.0,0,,0,,,,,
11765,1998,2,1,7,1212.0,1205,1340.0,1336,CO,1019,N14653,208.0,211.0,178.0,4.0,7.0,IAH,SNA,1347.0,5.0,25.0,0,,0,,,,,
11766,1998,3,13,5,1420.0,1415,1709.0,1717,NW,8,N547US,109.0,122.0,91.0,-8.0,5.0,MEM,MCO,683.0,5.0,13.0,0,,0,,,,,
11767,1998,6,24,3,1627.0,1625,1724.0,1722,US,856,N256AU,57.0,57.0,38.0,2.0,2.0,PIT,ROA,219.0,3.0,16.0,0,,0,,,,,
11768,1998,9,18,5,626.0,610,821.0,815,NW,1599,N307US,115.0,125.0,93.0,6.0,16.0,BOS,DTW,632.0,10.0,12.0,0,,0,,,,,
11769,1998,3,9,1,1013.0,945,1137.0,1132,US,1227,N860US,84.0,107.0,72.0,5.0,28.0,CLT,DTW,500.0,3.0,9.0,0,,0,,,,,
11770,1998,12,18,5,1702.0,1645,1802.0,1754,US,1692,N958VJ,60.0,69.0,47.0,8.0,17.0,RIC,LGA,292.0,3.0,10.0,0,,0,,,,,
11771,1998,7,2,4,1442.0,1430,1705.0,1644,UA,1055,N806UA,143.0,134.0,122.0,21.0,12.0,ORD,DFW,802.0,5.0,16.0,0,,0,,,,,
11772,1998,5,8,5,1850.0,1840,2120.0,2120,WN,336,N105,90.0,100.0,73.0,0.0,10.0,BNA,TPA,612.0,5.0,12.0,0,,0,,,,,
11773,1998,12,5,6,1941.0,1940,2038.0,2039,DL,1942,N373DA,57.0,59.0,32.0,-1.0,1.0,ATL,SAV,215.0,6.0,19.0,0,,0,,,,,
11774,1998,9,18,5,1723.0,1703,1842.0,1829,AS,145,N742AS,79.0,86.0,70.0,13.0,20.0,FAI,BRW,503.0,3.0,6.0,0,,0,,,,,
11775,1998,12,30,3,1857.0,1640,2108.0,1751,TW,480,N54342,131.0,71.0,64.0,197.0,137.0,LIT,STL,296.0,36.0,31.0,0,,0,,,,,
11776,1998,10,25,7,1000.0,950,1223.0,1210,WN,90,N321,203.0,200.0,182.0,13.0,10.0,MSY,PHX,1301.0,5.0,16.0,0,,0,,,,,
11777,1998,4,19,7,2117.0,2105,2157.0,2142,NW,327,N8950E,100.0,97.0,70.0,15.0,12.0,MSP,RAP,490.0,5.0,25.0,0,,0,,,,,
11778,1998,3,26,4,1753.0,1739,1822.0,1808,US,1647,N963VJ,89.0,89.0,73.0,14.0,14.0,PIT,MKE,431.0,5.0,11.0,0,,0,,,,,
11779,1998,7,29,3,1746.0,1740,2028.0,2025,WN,539,N619,102.0,105.0,87.0,3.0,6.0,LAX,ABQ,677.0,3.0,12.0,0,,0,,,,,
11780,1998,5,4,1,1916.0,1740,2111.0,1922,CO,282,N13331,115.0,102.0,75.0,109.0,96.0,CLE,EWR,404.0,8.0,32.0,0,,0,,,,,
11781,1998,5,3,7,1444.0,1220,2148.0,1940,NW,32,N547US,244.0,260.0,227.0,128.0,144.0,LAX,DTW,1979.0,7.0,10.0,0,,0,,,,,
11782,1998,10,26,1,1125.0,1120,1228.0,1225,HP,2097,N642AW,63.0,65.0,40.0,3.0,5.0,LAS,SAN,258.0,3.0,20.0,0,,0,,,,,
11783,1998,9,21,1,1651.0,1650,1928.0,1933,DL,632,N603DL,97.0,103.0,79.0,-5.0,1.0,LAX,SLC,590.0,5.0,13.0,0,,0,,,,,
11784,1998,4,12,7,932.0,925,1137.0,1140,WN,76,N510,125.0,135.0,102.0,-3.0,7.0,LAS,PDX,762.0,12.0,11.0,0,,0,,,,,
11785,1998,11,10,2,644.0,640,638.0,640,WN,1083,N674,54.0,60.0,44.0,-2.0,4.0,DTW,MDW,229.0,2.0,8.0,0,,0,,,,,
